name,departement,region,Fermeture_Estivale,colors,longitude,latitude
Alcooliques Anonymes Eglise Saint-Vladimir,Arrondissement de Paris,Île-de-France,Fermé,red,2.3308958,48.85462649999999
BIJ Saint-Ouen,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3325041,48.909032
PIJ Sevran,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.527762199999999,48.9382115
La Passerelle - Point d'Information Jeunesse et Lieu d'Ecoute Santé,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3825418,48.9539076
"BIJ Tremblay-en-France,",Seine-Saint-Denis,Île-de-France,Ouvert,green,2.5728125,48.9576474
PIJ Villepinte,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.535484,48.9554797
PIJ Villetaneuse,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3439007,48.9640997
BIJ Bagnolet,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4312186,48.8744844
BIJ Bobigny,Seine-Saint-Denis,Île-de-France,Modification,orange,2.440586,48.9060424
PIJ Livry-Gargan,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.5347058,48.91476369999999
Lab',Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4002888,48.8967214
Bibliothèque Pour Tous,Yvelines,Île-de-France,Fermé,red,1.9188624,48.7500398
Maison de la Jeunesse,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3546042,48.93274650000001
Bibliobus,Yvelines,Île-de-France,Ouvert,green,2.076545299999999,48.7681459
Section de la Ligue des Droits de l'Homme (LDH) - Poissy,Yvelines,Île-de-France,Fermé,red,2.0284287,48.9210163
